"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b1161",182.619842685953,-0.304338886480916,0.296468156959973,-1.02654831332191,0.304633202816342,0.379722615089492
"b1162",903.507472792041,0.0463300635004859,0.254252535319121,0.18222065491829,0.855409564071909,0.888766992843907
"b1163",1496.80235071895,0.456911637334567,0.29746717085638,1.53600693488011,0.124536679511474,0.178094553759616
"b1164",82.9270354755978,-1.02989350213716,0.310950583246884,-3.31208094669969,0.000926047469470833,0.00459039577017926
"b1165",108.638216496016,-0.658826542272409,0.3479152161116,-1.89364107047586,0.0582726681605367,0.0939903081227271
"b1166",48.3256770068685,-0.783712197672236,0.432057678301905,-1.81390642275453,0.0696921337533022,0.109307419496073
"b1167",72.5307797803249,-0.758900057134662,0.300527468250364,-2.52522693367395,0.0115623598824682,0.026657836765258
"b1168",410.696449293388,-0.993319313698545,0.340890200496869,-2.9138981180765,0.00356946377754922,0.0116691902482303
"b4520",75.4845418206255,-1.08753465851966,0.414888800089662,-2.621267815098,0.00876034127289377,0.0218266130019557
"b4491",806.809683901728,-0.726774560760577,0.303428315088269,-2.3952100862741,0.0166108446258974,0.0350034753535346
"b1171",77.7287806740885,-0.546595113115443,0.347011655261702,-1.57514914795361,0.115222021809209,0.167256910531882
"b1172",82.2461566498485,-0.672041917101164,0.328925838122437,-2.0431411558827,0.0410384668252249,0.070744218063571
"b4593",32.8578266735229,-0.88799106296474,0.39854564197814,-2.22807871780328,0.0258752662075573,0.0490686209265199
"b4594",56.3092354388485,-1.06425246164975,0.378325426635915,-2.81306089076045,0.00490723577554876,0.0144972599522968
"b4521",136.675272722135,-0.550636057406827,0.362124418787496,-1.52057146339517,0.128367412525938,0.182288567487699
"b1174",277.335198255769,1.02399386498803,0.282467111179181,3.62517908974706,0.000288761272375619,0.00200813915846209
"b1175",1334.02170969634,0.898247047555258,0.322329360687758,2.7867366647539,0.00532417249697463,0.0153565273035202
"b1176",959.819451734587,0.749495611252831,0.242003523195835,3.09704421388246,0.00195460718329806,0.00780792228303665
"b1177",284.257831072354,-0.147960826926998,0.241869419534795,-0.611738462892836,0.540710809686616,0.619304186376691
"b1178",165.607489923002,0.0246599924127625,0.229465085198215,0.107467296784872,0.914418268423262,0.933468649015413
"b4816",0,NA,NA,NA,NA,NA
"b1179",543.348773970145,0.210691262170489,0.319950260148341,0.658512551522241,0.510208834438764,0.591359505495501
"b1180",873.280783476468,0.550772062067165,0.278950022297359,1.97444709819756,0.0483309271304419,0.0807346169110791
"b1181",312.846005074096,0.155410955572721,0.223465012024946,0.695459902937163,0.486767131220398,0.569609739333669
"b1182",223.488932691911,-0.850516355083177,0.377508044138157,-2.25297544857591,0.024260697026193,0.0467978965713396
"b1183",157.46872685847,-0.286300329599082,0.261741828138992,-1.0938271946624,0.274030774619605,0.347780051266262
"b1184",576.539663205159,0.182976016811578,0.209552425911837,0.873175368957837,0.382567498094336,0.462793769686764
"b1185",561.249350272201,0.522211051100562,0.254812779014286,2.04939113776269,0.0404238831384416,0.0699379114525879
"b1186",949.583343527311,0.487317531645793,0.227291622126081,2.14401889118233,0.0320313731473406,0.0582550101224884
"b1187",1107.10720062118,0.882711018222906,0.289020405373852,3.05414774116418,0.00225700900110955,0.00861381322446733
"b1188",695.197007794304,-0.877306028656299,0.224048614538204,-3.91569495068984,9.01441687184379e-05,0.00080732056984601
"b1189",3145.57314887049,1.23652772789025,0.237640816688042,5.20334740943714,1.95730473463145e-07,5.20191620041468e-06
"b1190",2237.43420232436,1.06199564658378,0.226431256194753,4.69014598263041,2.73010199035778e-06,4.67406617867279e-05
"b4740",75.6654487401815,0.791434831740522,0.305667804605509,2.58919918884469,0.00961994307372267,0.023340818055367
"b1191",842.52342940575,0.398101642923519,0.200697535932388,1.98359008781071,0.0473015551040551,0.0793399340324207
"b1192",379.198030508947,-0.253658618888711,0.205258557681958,-1.2358004545747,0.216532745987981,0.284813050338402
"b1193",644.172908051578,0.30480923098355,0.252534171647707,1.20700192371894,0.227431403122034,0.297313729380323
"b1194",443.49389480049,0.216797665167578,0.252618406836961,0.858202170942749,0.390780837482319,0.471125200844775
"b1195",126.550876831335,-0.932236032417717,0.284764641971605,-3.27370710760739,0.00106146572295104,0.00505589762786623
"b1196",130.908911626841,-1.03091005716782,0.286768994779738,-3.59491463838218,0.000324497955147338,0.00216146059811422
"b1197",576.100240081545,-0.581057116629716,0.282198033572505,-2.05904027492249,0.0394903804611977,0.0685733164586907
"b1198",2593.73642612527,1.23379132190821,0.240749823182517,5.12478599401856,2.97875886068676e-07,7.21502785403843e-06
"b1199",1239.4056840443,1.19145791850511,0.260693831573223,4.5703341399179,4.86947183557205e-06,7.32956035371208e-05
"b1200",2200.68448755339,0.839310661833829,0.281803369302081,2.97835566662131,0.00289799483691159,0.0100867436097459
"b1201",595.862110020709,-0.634348464252762,0.23142492826108,-2.74105503248608,0.00612422490536741,0.0168218883837508
"b1202",809.060376288833,-0.815435457124862,0.295800589645828,-2.75670666546409,0.005838670337713,0.0162894317078996
"b1203",2090.75463052237,1.02866469822651,0.282619816272405,3.63974724700489,0.000272905786329187,0.00192934886753122
"b1204",459.776840037057,0.403881728215516,0.25879559255859,1.56062058175925,0.118613299639726,0.171290141044766
"b1205",299.074611116791,0.707575463519381,0.369389641831151,1.91552600124834,0.0554254564619494,0.0901139286412243
"b1206",698.547897517366,0.0766383638316107,0.210996224328042,0.363221494013366,0.716439432597095,0.775669091006905
"b1207",2927.65105555184,1.18072723027731,0.331317070197091,3.5637379914501,0.00036561090286292,0.00233323245345004
"b1208",3422.96743350702,1.17521475274403,0.254407283331815,4.61942259416857,3.84809401758867e-06,6.07571288777056e-05
"b1209",399.737955206432,0.501493848686289,0.234742695580809,2.13635549956294,0.0326504483326018,0.0591035504211811
"b1210",1355.50700592013,0.814660186945251,0.244638419453026,3.3300582499131,0.000868278176633446,0.00435467043175104
"b1211",1706.86699165192,0.867050403490199,0.29041130999842,2.98559447803502,0.00283027693905042,0.00995500873859072
"b1212",661.731085443779,0.597245828023484,0.311055774512033,1.92006024951767,0.05485028954311,0.0893837259020594
"b1213",134.449038023572,0.0517425166553082,0.317072524431972,0.1631882697752,0.870370201767897,0.899706151827484
"b1214",911.619066476954,0.773347543912386,0.255954332512763,3.02142783175519,0.00251585605079848,0.00927910701707065
"b1215",1725.93840759419,0.732205490751306,0.328873457759028,2.22640493927548,0.0259870699427085,0.0491991844695095
"b4419",0.726266085039373,0.781891926228279,2.17759922598965,0.359061445695056,0.719549122864875,0.777550801209876
"b4420",17.85571405484,-1.25342122670977,0.510713519438228,-2.45425503536405,0.0141176815835745,0.0309586580477053
"b4421",68.5730421326461,0.0579026939231709,0.275349645383893,0.210287882675291,0.833442992078421,0.870825361576056
"b4422",31.2062053255174,-0.854451829258672,0.427977907122678,-1.99648583498902,0.0458810660789727,0.0773392584795019
"b4423",12.0006016145682,-0.704749613938338,0.571786224878075,-1.23254038533128,0.217747290357269,0.286233949674079
"b4424",4.08701347765143,-0.999652742583262,1.01710302759461,-0.982843149083321,0.325684641555884,0.401385841848145
"b1216",440.369799078604,-0.625844335650768,0.261490037119013,-2.39337736361223,0.0166940611572797,0.0351267436887874
"b1217",194.572705535814,-0.28266673691723,0.234750844327658,-1.20411382428381,0.228545587415731,0.298221560806019
"b1218",1199.80033591046,0.829031973175321,0.28204916460324,2.93931724400434,0.00328936195229683,0.0110675217068993
"b1219",1174.91612770752,-0.212998033445505,0.346450955008168,-0.614799960474876,0.538686835408624,0.617815975073168
"b1220",493.95096543408,-0.184523556353184,0.205311969611529,-0.89874719288077,0.368787333515934,0.448926442826507
"b1221",356.3210402412,0.382678305112164,0.245720639859337,1.55737143339375,0.119382324425653,0.172190120795464
"b1222",542.973390806537,-0.0975462698434847,0.213854988104516,-0.456132778141286,0.64829450077481,0.716927445814384
"b1223",371.25953289936,-0.780436266300073,0.33826256416328,-2.30719077125944,0.0210441873541321,0.0418820591459687
"b4813",20.7320238366782,-0.974657326028344,0.494772994056631,-1.9699080946944,0.0488489045584748,0.0814403129185679
"b1224",784.627725980032,-0.778032705756294,0.33344687845264,-2.33330331166018,0.0196322317624049,0.0397092455421378
"b1225",323.735300858356,-0.700417252589012,0.329581265389852,-2.12517313980365,0.0335721684279613,0.0602856588072448
"b1226",86.746764924053,-0.655630044027601,0.291792660474845,-2.24690382191475,0.0246461744152646,0.0473699916737028
"b1227",170.848596562111,-0.74072969129855,0.339452902782733,-2.18212802196202,0.0291000856195603,0.0537727199810081
"b1228",44.1616359779254,-0.674422259979586,0.435570615604853,-1.54836491677257,0.121534462965435,0.174357645341746
"b4425",0.87981822307854,-1.45387064533057,1.87232586158378,-0.77650513468887,0.437450790243416,0.520763116114962
"b1229",0,NA,NA,NA,NA,NA
"b1230",1038.78720399961,1.59871833674022,0.242288625323455,6.59840442202326,4.15606274129268e-11,3.85158597089798e-09
"b1231",160.649181721369,1.53596697584116,0.297802927880812,5.15766244063218,2.50051890778076e-07,6.30752195495231e-06
"b1232",1558.52509599098,1.16022031526738,0.307778876199444,3.76965544092618,0.000163473071955655,0.00127822268795223
"b1233",520.861454000945,0.671521024646271,0.277962678199254,2.41586758696036,0.0156977687648831,0.0336110438195363
"b1234",755.64819714417,0.432640219032249,0.206797202573555,2.09209899190181,0.0364296613280228,0.0644932085719938
"b1235",796.412474095091,-0.069101318230671,0.248815395773532,-0.277721231903054,0.781226360809629,0.829481438637969
"b1236",3029.2625779721,0.79324426248815,0.325123060953734,2.43982773833761,0.0146942669754442,0.0319220404037351
"b1237",9452.82158601217,1.41173852964765,0.386016046843147,3.65720166607812,0.000254983766257181,0.00182688369000733
"b1238",449.353057530648,0.249468847230332,0.208999773542581,1.19363214132625,0.232621895462521,0.302522007430363
"b4573",467.456822805506,0.405777908472581,0.226969940322556,1.78780462247958,0.0738075348492122,0.114623152956884
"b1241",7810.69134891601,1.17622546995779,0.325426453893977,3.61441258349881,0.000301029361042547,0.00205985259410013
"b4771",25.1689540026816,-0.698674848391045,0.44561006231381,-1.56790635463483,0.116902988556452,0.169336541018061
"b1242",400.471095938263,0.207215521027709,0.218809091578005,0.94701513329869,0.343631067574799,0.420464764945858
"b4711",0,NA,NA,NA,NA,NA
"b1243",28244.3773021362,1.07973151084496,0.333554893270013,3.23704293545144,0.00120775239014748,0.00556610642075537
"b1244",3004.18891560023,0.938385445305393,0.267319167872983,3.51035600167389,0.000447507116854162,0.00268315448544204
"b1245",3376.34224364188,1.26486920297723,0.270853770374303,4.66993389543465,3.0129667397316e-06,5.07678941165051e-05
"b1246",4251.05085279929,1.11954735308031,0.319533289170063,3.50369551788533,0.00045884967767633,0.00273447949981916
"b1247",3326.75056864674,1.38275503386841,0.298690324568154,4.62939345580609,3.66738359772971e-06,5.89964387815915e-05
"b1248",983.878224533438,0.482621492409896,0.30640564731561,1.57510638801241,0.115231889803457,0.167256910531882
"b1249",641.314448192995,0.140878065118612,0.191433304630493,0.73591199499239,0.461784256944235,0.546071092192309
"b4595",310.716208261005,0.919713554909922,0.239390834812765,3.84189125548293,0.000122089928614639,0.00102939704477174
"b1250",1009.96538363942,-0.542767209246102,0.261115838598321,-2.07864529459299,0.037649964556512,0.0661863088265612
"b1251",413.812417155532,0.541565828822032,0.302931571253764,1.78774971053897,0.0738163976769499,0.114623152956884
"b1252",366.053386284846,0.30424292983288,0.212324544647455,1.4329145522862,0.151882257995873,0.209742165803824
"b1253",862.217000017092,0.738895475626155,0.294480704985896,2.50914733330846,0.0121022994873369,0.027663325852288
"b1254",376.073289181995,0.0628193400253808,0.266144243511978,0.236034938033719,0.813405559364258,0.855128951805137
"b1255",546.00861174275,0.42827488580155,0.252869379752427,1.69366052236477,0.0903298102071939,0.136213647298644
"b1256",261.364968936599,-0.0592372900043131,0.294325989803073,-0.201264217420784,0.840491980399053,0.876471945313396
"b1257",145.72166429072,-0.999226877907844,0.265161125461117,-3.76837621340678,0.000164312932910585,0.00127822268795223
"b1258",140.380154195601,-1.05225301508681,0.270306177699712,-3.89281896566856,9.90860941629982e-05,0.000874542483264724
"b1259",51.419565873182,-0.939339070090129,0.387675471953467,-2.42300361525807,0.0153927734938924,0.033109149589197
"b1260",1376.07207630732,0.917289890120743,0.368945711675302,2.48624624461829,0.0129098601854159,0.0289708976119304
"b1261",2556.1820513059,0.850110939688246,0.379308635077186,2.24121167058392,0.0250123672468634,0.0478580437941557
"b1262",3424.74002630818,0.911589857690907,0.322824177698837,2.82379673105318,0.004745847276647,0.0141975768002429
"b1263",1279.79131502228,1.05386117228434,0.288787107593739,3.64926669014218,0.000262989969585635,0.00186799854976948
"b1264",789.055763348905,0.989655212872093,0.245304935145553,4.03438769906882,5.47448643996633e-05,0.000542738039385499
"b1265",29.8919013022496,-0.70912789852839,0.442521250218351,-1.60247196756876,0.109051281588328,0.159754506326819
"b1266",606.317711855731,0.324799267083595,0.240434095677544,1.35088688718757,0.176731669313801,0.239252812411792
"b1267",324.870791166107,0.526288268142482,0.232483958955396,2.26376163975879,0.0235887790434896,0.0458336212681842
"b1268",588.030180363315,-0.192879767994944,0.199518521645382,-0.966726128503311,0.333680961707337,0.41005532999665
"b1269",2194.47723688853,1.14408085832534,0.285962175845402,4.0008118379399,6.31255392186399e-05,0.000606090481281671
"b1270",455.031095982213,0.456008590910107,0.283437783017707,1.60884898990908,0.107649365682116,0.158081035447075
"b1271",363.593329448045,0.158636403558413,0.233728516175615,0.678720791772021,0.497314789576915,0.579566142144994
"b1272",2969.04450473422,0.89345170736816,0.244890677175145,3.6483696222097,0.000263909772076342,0.0018688494324941
"b1273",233.279804567346,0.56753418690875,0.326193717465875,1.73986853982902,0.0818821039707115,0.125562377419836
"b1274",4480.66380700169,1.07524012535027,0.270417935718475,3.97621600983477,7.00205277576836e-05,0.000658934900289194
"b1275",777.716911077886,0.578303488793216,0.231696271094345,2.49595509699737,0.0125618501971954,0.0284241865130807
"b4522",48.2978546681203,-0.164208822514398,0.318949702945048,-0.514842374826384,0.606663171497312,0.680401236541185
"b4523",236.852219168115,0.733586249927219,0.286151169926191,2.56363183878101,0.0103583353151576,0.024627765448141
"b4741",61.3876440893485,-0.842520186302272,0.302226493809876,-2.78771121512689,0.00530818388882106,0.0153219807415764
"b1276",2256.74004904383,0.370053510848758,0.234559140700144,1.57765546780301,0.11464478206661,0.166631676082494
"b1277",478.86384156586,0.530066101402995,0.260796286480932,2.03249098580148,0.0421039754210458,0.0720550972380242
"b1278",510.704284540063,0.205581478844624,0.199536969130663,1.03029268080144,0.30287263386076,0.378059106943833
"b1279",673.714228035809,0.411858339818399,0.284652794375949,1.4468796651771,0.147930629346461,0.205149080320092
"b1280",909.220066775758,0.802578250938188,0.219064940141325,3.66365448720559,0.000248642135170298,0.00179350494455327
"b1281",794.840218446427,0.813477515838526,0.244177212693738,3.33150463495068,0.000863778616411248,0.00434232103981268
"b1282",624.257917281167,0.723132657511555,0.277759869325264,2.60344541228433,0.00922919635241412,0.0227290953497062
"b1283",1508.506670419,-2.15106229793406,0.417844875738421,-5.14799252744856,2.63288978249655e-07,6.49660342320429e-06
"b1284",731.654158772353,1.10063428261407,0.231250635550314,4.75948651987425,1.94086086688685e-06,3.55102569765607e-05
"b4596",84.3882324669211,0.500887079533794,0.328824114582563,1.52326747741619,0.127691800299802,0.181692304632195
"b4772",2.78574390369746,-0.932923844218975,1.14435220446362,-0.815241881459259,0.414933868930654,0.496223332706177
"b1285",932.553184750853,-0.780569730266821,0.300933907374398,-2.59382446158086,0.00949149334771324,0.0231477323462824
"b4672",4.85323341629855,-1.23875652872074,0.84675551229919,-1.46294474701104,0.14348249847446,0.199956159201249
"b1286",2928.18216050581,1.16416409384953,0.277441675509498,4.19606784637398,2.71588921215131e-05,0.000302293360610993
"b1287",456.801845373924,0.220541433316761,0.295563612393852,0.746172478846547,0.455563230793796,0.53976266060977
"b1288",4367.36780123425,1.0020065363135,0.337604871117546,2.96798601571311,0.00299757968085488,0.0103220373016836
"b1289",134.089319843662,-0.330265155307923,0.261293789990874,-1.26396098169596,0.20624403197633,0.273218865231539
"b1290",407.799901139736,0.415871766246811,0.20587393504236,2.02003117180056,0.0433801542749519,0.0739718390696479
"b1291",523.631875038607,0.496701854952832,0.222380199164429,2.23357051041028,0.0255113460782735,0.0485338295497939
"b1292",248.203718046809,-0.181927754945122,0.222494863152769,-0.817671708763032,0.413544669124128,0.4949608801199
"b1293",303.678849922103,0.102130871461934,0.219063856247141,0.466215071767537,0.641061562187781,0.710753040209756
"b1294",660.542260822441,0.020625560986326,0.196739763581657,0.104836768179633,0.916505334005696,0.934480325009874
"b1295",175.312044645824,0.101985862583947,0.238604865681237,0.427425745458998,0.6690692586868,0.732471045141713
"b1296",465.865242148196,-0.11055263022884,0.223005029510552,-0.495740524200189,0.62007749189961,0.69144398325086
"b4742",70.0274141475451,-0.21434117889811,0.34616337132163,-0.619190811782798,0.535790664104695,0.615156369802939
"b1297",794.296083560179,0.39532798123379,0.226566377121701,1.74486605760323,0.081008186899384,0.124356464080689
"b1298",494.386380631843,0.3740148632628,0.220925345209519,1.69294683191779,0.0904655879542526,0.1363219517317
"b1299",495.044219117182,0.160338317174447,0.263098938818694,0.609422135620769,0.54224466935073,0.620727450440967
"b1300",506.342284530414,-0.169550243403058,0.242871742582253,-0.698106093365869,0.485110847689509,0.568451771220554
"b1301",206.141764927673,-0.356313622155744,0.249707788480952,-1.42692234120252,0.153602280374023,0.211774424720071
"b1302",301.157544373398,-0.328436382269961,0.295080633725224,-1.11303943645382,0.265691492620496,0.338506525116908
"b1303",449.188803288052,0.159937082743607,0.259389049094523,0.616591499532908,0.537504202764481,0.616791498353965
"b1304",734.499772179231,0.0898097867625531,0.293170503209485,0.306339777635746,0.759345955880877,0.810691662890102
"b1305",62.8156829226453,-0.180008185570645,0.315640130847354,-0.57029562460072,0.568477208008566,0.645212549984163
"b1306",76.6704090675135,-0.320147281499159,0.286537759237054,-1.11729526451102,0.263868099581568,0.336485105748197
"b1307",78.9433072106912,-0.118179108916434,0.277376496042563,-0.426060284856652,0.670063918588746,0.733183389359297
"b1308",225.186475771308,-0.0127780473690417,0.264157263655272,-0.0483728790653932,0.961419073364749,0.971445724046913
"b1309",379.059271709902,-1.06977658739344,0.333682885565897,-3.20596780257157,0.00134609049279566,0.00603405233521336
"b1310",249.077394062445,-1.0970787160241,0.322151001403238,-3.40547976335755,0.000660479084296909,0.00361905184621815
"b1311",157.889498031706,-0.688324296042038,0.361658612772143,-1.90324320155402,0.0570088183844294,0.0921959760139691
"b1312",162.443480715124,-0.956831479512809,0.3677595295479,-2.60178568503466,0.00927397869949549,0.0228130243484993
"b1313",207.713952816043,-0.998771150227485,0.305309442071051,-3.27134052406755,0.00107038939476557,0.00508136969920449
"b1314",153.512530909167,-0.842218868090723,0.356354986041029,-2.36342664220153,0.0181068110124341,0.037377642267235
"b1315",195.484431132167,-0.925511446425952,0.31862439901277,-2.90470990072816,0.00367593632830791,0.0118896180330627
"b1316",511.608598311038,-0.756995953452396,0.309751518829953,-2.44388132885305,0.0145302051111858,0.0316483418174709
"b1317",106.751023398974,-1.19305027699626,0.339338715733096,-3.51580948969775,0.000438415450577387,0.00265101427774667
"b1318",198.112619422898,-1.0029075598309,0.382498649957748,-2.62198980294881,0.00874180465205261,0.021805917631188
"b4524",3.28795431574017,-1.76765227021898,1.23851893416442,-1.42723072006286,0.153513402428274,0.21172036057966
"b1319",264.386311222712,-0.99074160347849,0.364575797209822,-2.71751885632796,0.00657734074301423,0.0177015174163319
"b1320",305.763495477617,-0.270424877922171,0.210329641263377,-1.28571929423653,0.198541045086212,0.264246167718552
"b1321",413.788261051583,-0.679519077339679,0.222848754667441,-3.04923883623999,0.0022942201045358,0.00873237527288938
"b1322",426.776286946972,-0.468719033681368,0.23772193307376,-1.97171135040339,0.0486425671788686,0.0811597901696738
"b1323",1206.75478561517,0.579724151538466,0.256060744031756,2.26401025948191,0.0235734837774063,0.0458247885741373
"b1324",2361.03198050233,1.22592680415831,0.355177651449926,3.45158767493891,0.000557298661529932,0.0031612167889711
"b1325",619.914638037916,0.459535320361845,0.215374504622662,2.133657004421,0.0328708680247765,0.059326211003227
"b1326",294.431724592442,-0.000102574703426104,0.236949000967566,-0.000432897809263794,0.999654597532371,0.999654597532371
"b4525",50.1832468578847,-1.08429022773766,0.375452683513558,-2.88795439571949,0.0038775608694338,0.0122890292104995
"b4673",0.566806824657621,1.73810891812332,2.54615176410944,0.682641523032408,0.494833389204738,0.577779988545548
"b1327",229.186543201068,-0.84593239370643,0.266708722847288,-3.17174625814842,0.00151525338050744,0.00657445219455291
"b1328",327.856549979585,-0.471579098704677,0.250836118610982,-1.88002868692145,0.0601041683695691,0.0964445226225309
"b1329",1027.1107219383,0.600613307739067,0.24362938536003,2.46527448588147,0.0136908326862404,0.0302247642368942
"b1330",339.258407798728,-0.736683887698578,0.218150386735318,-3.37695430534532,0.000732932249608189,0.0038958730424934
"b1331",0,NA,NA,NA,NA,NA
"b1332",1495.31870042241,0.719683245718175,0.31558911942646,2.28044378407627,0.0225813813242794,0.0442798659546472
"b1333",1422.66909082572,0.323860705034891,0.330711279534192,0.979285331576987,0.32743901609002,0.403314800806633
"b1334",2591.73673161398,1.36917895643844,0.328369153338244,4.16963329995886,3.05090130411284e-05,0.00033263407313128
"b1335",391.383978776276,0.40630339379903,0.219095083803762,1.85446148195158,0.0636731658640487,0.101207571244757
"b1336",310.431410000211,-1.01416241199256,0.316755005173091,-3.20172497807375,0.00136607353914656,0.00609963331289603
"b1337",252.875076869236,-0.751153214742767,0.305003474458604,-2.46276937033619,0.0137868566786002,0.0303845966016976
"b1338",286.24142899094,-0.649784497074849,0.281792089679359,-2.30590041691453,0.021116197340135,0.0419861703642704
"b1339",382.557381890227,-0.0761074223836122,0.221704796366101,-0.343282705791967,0.73138578999907,0.787745735918655
"b4426",20.4140773866347,-1.00924378277522,0.524923921715375,-1.92264772288746,0.054524306301576,0.0890222588141013
"b1340",299.963813457652,0.212100076885694,0.209291392929631,1.01341996876579,0.310859605281397,0.386016457126302
"b1341",497.973712487946,-0.0531133563804499,0.222276439538231,-0.238951804747235,0.81114295446697,0.853381642372333
"b4773",16.2970126417885,-0.702612939947411,0.570463880867389,-1.23165193014339,0.218079133502804,0.286581795968697
"b1342",628.725581587051,0.0900717642331807,0.205734660616204,0.437805491614312,0.661527289721099,0.727202381660919
"b4699",73.1134145262559,-0.379664002714944,0.322002543143744,-1.17907144151175,0.238369729333655,0.308772457049338
"b4743",63.0622632982699,-0.564491770928192,0.425341114400134,-1.32715073106512,0.184458826540339,0.248215902001725
"b1343",1190.53912809805,0.615896729514598,0.272921187031438,2.25668346314078,0.024027860895516,0.0464772546871512
"b1344",1282.78282589937,1.01265963837608,0.285139335926221,3.55145541419826,0.00038310689477233,0.0024088269799623
"b1345",0,NA,NA,NA,NA,NA
"b1346",0,NA,NA,NA,NA,NA
"b1347",0,NA,NA,NA,NA,NA
"b4714",0,NA,NA,NA,NA,NA
"b1348",0,NA,NA,NA,NA,NA
"b1349",0,NA,NA,NA,NA,NA
"b1350",0.263330990716446,1.75633339723158,3.62237983432891,0.484856220926087,0.627778338997229,0.697774486700233
"b1351",0,NA,NA,NA,NA,NA
"b4526",0,NA,NA,NA,NA,NA
"b1352",0,NA,NA,NA,NA,NA
"b4833",0,NA,NA,NA,NA,NA
"b1353",0,NA,NA,NA,NA,NA
"b4527",0,NA,NA,NA,NA,NA
"b1355",0,NA,NA,NA,NA,NA
"b1356",0,NA,NA,NA,NA,NA
"b1357",0,NA,NA,NA,NA,NA
"b1358",0,NA,NA,NA,NA,NA
"b1359",0,NA,NA,NA,NA,NA
"b1360",0,NA,NA,NA,NA,NA
"b1361",0,NA,NA,NA,NA,NA
"b1362",0,NA,NA,NA,NA,NA
"b4528",0,NA,NA,NA,NA,NA
"b1363",0,NA,NA,NA,NA,NA
"b1365",0,NA,NA,NA,NA,NA
"b1366",0,NA,NA,NA,NA,NA
"b1368",0,NA,NA,NA,NA,NA
"b4570",24.2368781958146,-0.941250085920447,0.512528123307775,-1.83648475686713,0.0662859944752549,0.104696996831423
"b1370",0,NA,NA,NA,NA,NA
"b1372",163.832007513065,-0.732999828118103,0.289675307062085,-2.53041874902027,0.011392646804424,0.026362266247888
"b1373",0.159459260381751,-0.167231188066102,4.0804728567969,-0.0409832864805221,0.967309220123486,0.972327093936906
"b1374",38.6707003559124,-1.11434206759328,0.382046834953048,-2.91676822222654,0.00353678482975934,0.0116145293475868
"b1375",0,NA,NA,NA,NA,NA
"b4744",0,NA,NA,NA,NA,NA
"b4638",7.76729636258574,-0.251374284533554,0.682449095967279,-0.368341442635021,0.712618654607299,0.772328093494775
"b1376",320.149329827373,0.24404636642496,0.233334828855349,1.04590629535315,0.295604297538981,0.370853772927804
"b1377",303.175457480722,-0.884988612785014,0.331754281211098,-2.66760268941907,0.00763945393697647,0.0198206713132833
"b4427",27.8963339193583,-1.61950125882794,0.50421441943514,-3.21192967992116,0.00131846643349783,0.00592892658860893
"b1378",2267.85437177926,0.440418923011029,0.225254990388706,1.95520162395084,0.05055927698559,0.083670107837566
"b4529",464.997631151411,0.40171173510938,0.204761753802597,1.96184945503375,0.049780013945775,0.0826693414300112
"b1379",528.827036243666,-0.251238999953275,0.326459825626299,-0.769586271362129,0.441545351262186,0.524465821240094
"b1380",528.799143124352,0.222147928803155,0.217428668178134,1.02170486838081,0.306920606222085,0.381792396943318
"b1381",933.635048167252,-0.0239785672605762,0.196822465687867,-0.121828406004236,0.90303491677408,0.925616217890815
"b1382",18.648889593638,-0.0971683669919575,0.442770084621201,-0.219455582856478,0.826295176239146,0.866057568947385
"b1383",224.963500702745,0.0317754355041124,0.259468963005935,0.12246333872073,0.902532078870568,0.925323292983461
"b1384",305.926614459208,-0.42387297558936,0.218209183755874,-1.94250749805094,0.0520756931170521,0.085647638795522
"b1385",561.187704433019,-0.229089693550235,0.226502590119471,-1.0114219595873,0.311814515286165,0.386751608572861
"b1386",531.489006107927,-0.863416565829124,0.298859669891905,-2.88903673801626,0.00386423924714877,0.012275150454989
"b1387",511.61190752798,-0.687781044180935,0.307551691633764,-2.23631039233545,0.0253314461770672,0.0482750997702636
"b1388",184.625421769231,-0.926264530428592,0.327746018631209,-2.82616562146818,0.0047108899562003,0.0141214225007909
"b1389",44.1238750473792,-0.957365489916884,0.399603853499312,-2.39578643081962,0.0165847505474087,0.0350034753535346
"b1390",124.018506570652,-0.804780037184589,0.335987526901475,-2.39526759998023,0.016608239066539,0.0350034753535346
"b1391",96.8368518272286,-0.678432548204026,0.353997671574768,-1.91648873052187,0.0553029162935533,0.0899490012054246
"b1392",217.35034569098,-0.780627082952769,0.288686236928879,-2.70406754148479,0.00684963648490761,0.0182386010837983
"b1393",101.557722946461,-0.876188100741727,0.361235407515247,-2.42553216687305,0.0152859610456437,0.0329277675278317
"b1394",122.469409477562,-0.632440778354397,0.323688920643112,-1.95385364781053,0.0507185276254512,0.0838035206462397
"b1395",384.787122244934,-0.552206418072766,0.331452685494663,-1.66601883840117,0.0957096623474028,0.1427607734734
"b1396",47.9952995766942,-0.872084610516709,0.336661928850109,-2.59038678206167,0.00958681506331801,0.0232869473589314
"b1397",245.858544911624,-0.463744555364416,0.24916546923762,-1.86119110638946,0.0627171938672355,0.100023717716433
"b1398",392.536031642233,-0.344802151208348,0.217318725658317,-1.58661960750896,0.112598823887199,0.164217853654166
"b1399",420.049843656414,0.0447414539810548,0.202348997120844,0.221110332236216,0.825006525395703,0.865249454983196
"b1400",324.003009664659,0.138491775588784,0.23382941411071,0.592276964450729,0.553665138670208,0.631258220420191
"b4674",1.74501258221946,-0.690819750088193,1.43160690605154,-0.482548489510654,0.629416361075102,0.698750507099781
